ID,Name,Concepticon_ID,Concepticon_Gloss,Core_list,Semantic_category,Semantic_field,Borrowed_score,Age_score,Simplicity_score
1-1,the world,965,WORLD,yes,Noun,The physical world,0.401886792453,0.836981132075,0.858490566038
1-21,the land,626,LAND,yes,Noun,The physical world,0.268285123967,0.899917355372,0.939256198347
1-212,the soil,1228,EARTH (SOIL),yes,Noun,The physical world,0.0999346120314,0.880993897123,0.95422842197
1-213,the dust,2,DUST,yes,Noun,The physical world,0.233766233766,0.894480519481,0.931818181818
1-214,the mud,640,MUD,yes,Noun,The physical world,0.153973509934,0.841059602649,0.918046357616
1-215,the sand,671,SAND,yes,Noun,The physical world,0.0994475138122,0.876243093923,0.92817679558
1-22,the mountain or hill,2118,MOUNTAIN OR HILL,yes,Noun,The physical world,0.173913043478,0.892753623188,0.971014492754
1-222,the cliff or precipice,618,PRECIPICE,yes,Noun,The physical world,0.165760869565,0.86847826087,0.940217391304
1-23,the plain,652,PLAIN,yes,Noun,The physical world,0.260073260073,0.900732600733,0.788461538462
1-24,the valley,921,VALLEY,yes,Noun,The physical world,0.183908045977,0.836781609195,0.890804597701
1-25,the island,622,ISLAND,yes,Noun,The physical world,0.387978142077,0.849726775956,0.896174863388
1-26,the mainland,166,MAINLAND,yes,Noun,The physical world,0.423224568138,0.819961612284,0.748080614203
1-27,the shore,113,SHORE,yes,Noun,The physical world,0.153273809524,0.835119047619,0.758928571429
1-28,the cave,1155,CAVE,yes,Noun,The physical world,0.195054945055,0.805494505495,0.868131868132
1-31,the water,948,WATER,yes,Noun,The physical world,0.0911062906725,0.900650759219,0.986984815618
1-32,the sea,1474,SEA,yes,Noun,The physical world,0.461832061069,0.861577608142,0.916030534351
1-322,calm,258,CALM,yes,Adjective,The physical world,0.264705882353,0.865882352941,0.835294117647
1-323,rough(2),259,ROUGH (OF SEA),yes,Adjective,The physical world,0.161290322581,0.795161290323,0.713709677419
1-324,the foam,1768,FOAM,yes,Noun,The physical world,0.148936170213,0.840425531915,0.952127659574
1-329,the ocean,645,OCEAN,yes,Noun,The physical world,0.611650485437,0.810355987055,0.78640776699
1-33,the lake,624,LAKE,yes,Noun,The physical world,0.21472392638,0.844580777096,0.923312883436
1-34,the bay,663,BAY,yes,Noun,The physical world,0.344339622642,0.790566037736,0.877358490566
1-341,the lagoon,623,LAGOON,yes,Noun,The physical world,0.386904761905,0.821428571429,0.875
1-342,the reef,660,REEF,yes,Noun,The physical world,0.238095238095,0.821428571429,0.797619047619
1-343,the cape,1662,CAPE,yes,Noun,The physical world,0.368421052632,0.865789473684,0.868421052632
1-35,the wave,978,WAVE,yes,Noun,The physical world,0.133522727273,0.814772727273,0.880681818182
1-352,the tide,891,TIDE,yes,Noun,The physical world,0.168,0.768,0.712
1-353,the low tide,1026,LOW TIDE,yes,Noun,The physical world,0.125,0.795,0.675
1-354,the high tide,613,HIGH TIDE,yes,Noun,The physical world,0.144230769231,0.707692307692,0.673076923077
1-36,the river or stream,3311,FLOWING BODY OF WATER,yes,Noun,The physical world,0.223816355811,0.894404591105,0.92037302726
1-362,the whirlpool,1982,WHIRLPOOL,yes,Noun,The physical world,0.0975609756098,0.770731707317,0.707317073171
1-37,the spring or well,2144,SPRING OR WELL,yes,Noun,The physical world,0.205426356589,0.813178294574,0.854651162791
1-38,the swamp,1145,SWAMP,yes,Noun,The physical world,0.208737864078,0.809708737864,0.854368932039
1-39,the waterfall,943,WATERFALL,yes,Noun,The physical world,0.224719101124,0.805617977528,0.679775280899
1-41,the woods or forest,420,FOREST,yes,Noun,The physical world,0.1646884273,0.863798219585,0.942136498516
1-43,the wood,1803,WOOD,yes,Noun,The physical world,0.140122511485,0.931087289433,0.940275650842
1-44,the stone or rock,2125,STONE OR ROCK,yes,Noun,The physical world,0.105,0.894,0.9575
1-45,the earthquake,6,EARTHQUAKE,yes,Noun,The physical world,0.25,0.8075,0.66875
1-51,the sky,1732,SKY,yes,Noun,The physical world,0.273542600897,0.911808669656,0.906576980568
1-52,the sun,1343,SUN,yes,Noun,The physical world,0.13900203666,0.893279022403,0.871690427699
1-53,the moon,1313,MOON,yes,Noun,The physical world,0.284198113208,0.893867924528,0.957547169811
1-54,the star,1430,STAR,yes,Noun,The physical world,0.1703187251,0.885258964143,0.970119521912
1-55,the lightning,1654,LIGHTNING,yes,Noun,The physical world,0.16,0.818666666667,0.77
1-56,the thunder,1150,THUNDER,yes,Noun,The physical world,0.104247104247,0.82972972973,0.823359073359
1-57,the bolt of lightning,2007,BOLT (OF LIGHTNING),yes,Noun,The physical world,0.255681818182,0.853409090909,0.795454545455
1-58,the storm,858,STORM,yes,Noun,The physical world,0.235401459854,0.786131386861,0.804744525547
1-59,the rainbow,1733,RAINBOW,yes,Noun,The physical world,0.136363636364,0.840909090909,0.789772727273
1-61,the light,630,LIGHT (RADIATION),yes,Noun,The physical world,0.208632834963,0.88829787234,0.886788384129
1-62,the darkness,11,DARKNESS,yes,Noun,The physical world,0.147272727273,0.868,0.743636363636
1-63,the shade or shadow,1388,SHADE,yes,Noun,The physical world,0.112745098039,0.902941176471,0.93137254902
1-64,the dew,1977,DEW,yes,Noun,The physical world,0.163822525597,0.866894197952,0.902730375427
1-71,the air,27,AIR,yes,Noun,The physical world,0.47572815534,0.915048543689,0.941747572816
1-72,the wind,960,WIND,yes,Noun,The physical world,0.171739130435,0.909565217391,0.986956521739
1-73,the cloud,1489,CLOUD,yes,Noun,The physical world,0.164705882353,0.892941176471,0.941176470588
1-74,the fog,249,FOG,yes,Noun,The physical world,0.140625,0.855514705882,0.90625
1-75,the rain,658,RAIN (PRECIPITATION),yes,Noun,The physical world,0.0836776859504,0.905785123967,0.95041322314
1-76,the snow,784,SNOW,yes,Noun,The physical world,0.237244897959,0.889795918367,0.933673469388
1-77,the ice,617,ICE,yes,Noun,The physical world,0.230769230769,0.82995951417,0.904858299595
1-78,the weather,952,WEATHER,yes,Noun,The physical world,0.363194444444,0.825277777778,0.85
1-81,the fire,221,FIRE,yes,Noun,The physical world,0.0354578882858,0.940903519524,0.994746979513
1-82,the flame,889,FLAME,yes,Noun,The physical world,0.180036930652,0.882027082478,0.762002462043
1-83,the smoke,778,SMOKE (EXHAUST),yes,Noun,The physical world,0.0840517241379,0.836637931034,0.928879310345
1-84,the ash,646,ASH,yes,Noun,The physical world,0.147058823529,0.872941176471,0.920588235294
1-841,the embers,67,EMBERS,yes,Noun,The physical world,0.247933884298,0.801239669421,0.82541322314
1-851,to burn(1),141,BURN (SOMETHING),yes,Verb,The physical world,0.0997854077253,0.885836909871,0.776824034335
1-852,to burn(2),1428,BURNING,yes,Verb,The physical world,0.0493827160494,0.850617283951,0.888888888889
1-86,to light,737,LIGHT (IGNITE),yes,Verb,The physical world,0.0621761658031,0.820207253886,0.768566493955
1-861,to extinguish,127,EXTINGUISH,yes,Verb,The physical world,0.147585345545,0.88834304746,0.764779350541
1-87,the match,1133,MATCH,yes,Noun,The physical world,0.6689453125,0.73828125,0.873046875
1-88,the firewood,10,FIREWOOD,yes,Noun,The physical world,0.0491028128031,0.890155189137,0.839961202716
1-89,the charcoal,1188,CHARCOAL,yes,Noun,The physical world,0.258823529412,0.878823529412,0.879411764706
2-1,the person,683,PERSON,yes,Noun,Kinship,0.32299270073,0.929927007299,0.934306569343
2-21,the man,1554,MAN,yes,Noun,Kinship,0.0962877030162,0.886310904872,0.880510440835
2-22,the woman,962,WOMAN,yes,Noun,Kinship,0.157498824636,0.823695345557,0.890691114245
2-23,male(1),2261,MALE (OF PERSON),yes,Adjective,Kinship,0.189476168004,0.867862199151,0.829872581406
2-24,female(1),2260,FEMALE (OF PERSON),yes,Adjective,Kinship,0.157597876576,0.855341738553,0.847378898474
2-25,the boy,1366,BOY,yes,Noun,Kinship,0.169642857143,0.864285714286,0.738095238095
2-251,the young man,76,YOUNG MAN,yes,Noun,Kinship,0.243203883495,0.865631067961,0.739805825243
2-26,the girl,1646,GIRL,yes,Noun,Kinship,0.142448512586,0.879405034325,0.762013729977
2-261,the young woman,77,YOUNG WOMAN,yes,Noun,Kinship,0.17094017094,0.851037851038,0.757834757835
2-27,the child(1),1304,CHILD (YOUNG HUMAN),yes,Noun,Kinship,0.154699738903,0.848563968668,0.892950391645
2-28,the baby,1289,BABY,yes,Noun,Kinship,0.221811460259,0.796303142329,0.805914972274
2-31,the husband,1200,HUSBAND,yes,Noun,Kinship,0.199845480299,0.876693278393,0.899047128509
2-32,the wife,1199,WIFE,yes,Noun,Kinship,0.183438155136,0.846610761705,0.844514325646
2-33,to marry,203,MARRY,yes,Verb,Kinship,0.139645776567,0.808991825613,0.693460490463
2-34,the wedding,1259,WEDDING,yes,Noun,Kinship,0.252808988764,0.8,0.758426966292
2-341,the divorce,1134,DIVORCE,yes,Noun,Kinship,0.248724489796,0.793367346939,0.649234693878
2-35,the father,1217,FATHER,yes,Noun,Kinship,0.251601774273,0.855101034993,0.963775258748
2-36,the mother,1216,MOTHER,yes,Noun,Kinship,0.194662480377,0.873783359498,0.94819466248
2-37,the parents,505,PARENTS,yes,Noun,Kinship,0.117283950617,0.844444444444,0.62962962963
2-38,the married man,424,MARRIED MAN,yes,Noun,Kinship,0.0467128027682,0.798615916955,0.615916955017
2-39,the married woman,426,MARRIED WOMAN,yes,Noun,Kinship,0.0100536193029,0.772117962466,0.591152815013
2-41,the son,1620,SON,yes,Noun,Kinship,0.111888111888,0.878321678322,0.867132867133
2-42,the daughter,1357,DAUGHTER,yes,Noun,Kinship,0.117391304348,0.864347826087,0.847826086957
3-662,the porpoise or dolphin,1479,DOLPHIN,yes,Noun,Animals,0.554347826087,0.813043478261,0.95652173913
2-43,the child(2),1801,CHILD (DESCENDANT),yes,Noun,Kinship,0.0709459459459,0.878378378378,0.92972972973
2-44,the brother,1262,BROTHER,yes,Noun,Kinship,0.063270832029,0.872941839354,0.808896262443
2-444,the older brother,1759,OLDER BROTHER,yes,Noun,Kinship,0.0628418214226,0.849933730443,0.786337807163
2-445,the younger brother,1760,YOUNGER BROTHER,yes,Noun,Kinship,0.0308275018683,0.843340240505,0.730959983695
2-45,the sister,1263,SISTER,yes,Noun,Kinship,0.117514603896,0.809127794884,0.814825472648
2-454,the older sister,1758,OLDER SISTER,yes,Noun,Kinship,0.05502417729,0.822171863395,0.712373618711
2-455,the younger sister,1761,YOUNGER SISTER,yes,Noun,Kinship,0.0111165383773,0.78906368429,0.680399521652
2-456,the sibling,1640,SIBLING,yes,Noun,Kinship,0.136044223742,0.846022674037,0.659889440645
2-458,the twins,1005,TWINS,yes,Noun,Kinship,0.230079681275,0.806374501992,0.756972111554
2-46,the grandfather,1383,GRANDFATHER,yes,Noun,Kinship,0.266843971631,0.826241134752,0.827127659574
2-461,the old man,406,OLD MAN,yes,Noun,Kinship,0.229511970534,0.814917127072,0.753683241252
2-47,the grandmother,1496,GRANDMOTHER,yes,Noun,Kinship,0.271452145215,0.840924092409,0.824257425743
2-471,the old woman,907,OLD WOMAN,yes,Noun,Kinship,0.131578947368,0.782894736842,0.69298245614
2-48,the grandson,1618,GRANDSON,yes,Noun,Kinship,0.0951248513674,0.848394768133,0.748810939358
2-49,the granddaughter,1619,GRANDDAUGHTER,yes,Noun,Kinship,0.10456796918,0.828288387452,0.730324711062
2-51,the uncle,1327,UNCLE,yes,Noun,Kinship,0.303871335041,0.868488471392,0.936901034254
2-511,the mother's brother,2692,MATERNAL UNCLE (MOTHER'S BROTHER),yes,Noun,Kinship,0.21123767426,0.782216933016,0.910744644679
2-512,the father's brother,1985,PATERNAL UNCLE (FATHER'S BROTHER),yes,Noun,Kinship,0.215423606083,0.808512350149,0.788800386194
2-52,the aunt,1272,AUNT,yes,Noun,Kinship,0.237457073457,0.842867911885,0.865147834827
2-521,the mother's sister,2693,MATERNAL AUNT (MOTHER'S SISTER),yes,Noun,Kinship,0.21676300578,0.78901734104,0.823699421965
2-522,the father's sister,2691,PATERNAL AUNT (FATHER'S SISTER),yes,Noun,Kinship,0.277013076394,0.841620784584,0.906658637302
2-53,the nephew,1063,NEPHEW,yes,Noun,Kinship,0.189051918736,0.836060948081,0.734762979684
2-54,the niece,1642,NIECE,yes,Noun,Kinship,0.145631067961,0.824987225345,0.678078691875
2-55,the cousin,1643,COUSIN,yes,Noun,Kinship,0.124176857949,0.8009289746,0.696025399812
2-56,the ancestors,1669,ANCESTORS,yes,Noun,Kinship,0.278481012658,0.796202531646,0.696202531646
2-57,the descendants,490,DESCENDANTS,yes,Noun,Kinship,0.345454545455,0.824242424242,0.70303030303
2-61,the father-in-law (of a man),2255,FATHER-IN-LAW (OF MAN),yes,Noun,Kinship,0.125486381323,0.831332684825,0.734435797665
2-611,the father-in-law (of a woman),2254,FATHER-IN-LAW (OF WOMAN),yes,Noun,Kinship,0.169769409774,0.79216204781,0.755658980326
2-62,the mother-in-law (of a man),2257,MOTHER-IN-LAW (OF MAN),yes,Noun,Kinship,0.121737746658,0.802355187778,0.718332272438
2-621,the mother-in-law (of a woman),2256,MOTHER-IN-LAW (OF WOMAN),yes,Noun,Kinship,0.188972513089,0.829515706806,0.752945026178
2-63,the son-in-law (of a man),2267,SON-IN-LAW (OF MAN),yes,Noun,Kinship,0.204086718166,0.84545228009,0.847371044107
2-631,the son-in-law (of a woman),2266,SON-IN-LAW (OF WOMAN),yes,Noun,Kinship,0.218113834649,0.834233485667,0.859437751004
2-64,the daughter-in-law (of a man),2265,DAUGHTER-IN-LAW (OF MAN),yes,Noun,Kinship,0.0939818631492,0.854328112119,0.804204451772
2-641,the daughter-in-law (of a woman),2264,DAUGHTER-IN-LAW (OF WOMAN),yes,Noun,Kinship,0.108234295416,0.876485568761,0.823853989813
2-71,the stepfather,237,STEPFATHER,yes,Noun,Kinship,0.118403837767,0.834387265591,0.582152202355
2-72,the stepmother,236,STEPMOTHER,yes,Noun,Kinship,0.140077821012,0.833463035019,0.58560311284
2-73,the stepson,1059,STEPSON,yes,Noun,Kinship,0.075,0.78625,0.6025
2-74,the stepdaughter,1058,STEPDAUGHTER,yes,Noun,Kinship,0.0970812182741,0.824873096447,0.596446700508
2-75,the orphan,1149,ORPHAN,yes,Noun,Kinship,0.225941422594,0.819246861925,0.880753138075
2-76,the widow,1756,WIDOW,yes,Noun,Kinship,0.26875,0.85625,0.7375
2-77,the widower,1981,WIDOWER,yes,Noun,Kinship,0.208955223881,0.831343283582,0.723880597015
2-81,the relatives,1644,RELATIVES,yes,Noun,Kinship,0.398592283629,0.826416405978,0.841327771985
2-82,the family,194,FAMILY,yes,Noun,Kinship,0.419715447154,0.838211382114,0.855691056911
2-91,I,1209,I,yes,Function word,Kinship,0.0296610169492,0.876271186441,0.936440677966
2-92,you (singular),1215,THOU,yes,Function word,Kinship,0.0416666666667,0.841666666667,0.933333333333
2-93,he/she/it,262,HE OR SHE OR IT,yes,Function word,Kinship,0.0,0.805926786752,0.955113306217
2-94,we,1212,WE,yes,Function word,Kinship,0.00882352941176,0.9,0.880882352941
2-941,we (inclusive),1131,WE (INCLUSIVE),yes,Function word,Kinship,0.0,0.769273743017,0.769553072626
2-942,we (exclusive),1130,WE (EXCLUSIVE),yes,Function word,Kinship,0.0,0.724083769634,0.780104712042
2-95,you (plural),1213,YOU,yes,Function word,Kinship,0.0380952380952,0.789523809524,0.809523809524
2-96,they,817,THEY,yes,Function word,Kinship,0.0741525423729,0.801906779661,0.798728813559
3-11,the animal,619,ANIMAL,yes,Noun,Animals,0.456140350877,0.82962962963,0.897660818713
3-12,male(2),2263,MALE (OF ANIMAL),yes,Adjective,Animals,0.168918918919,0.934779516358,0.883001422475
3-13,female(2),2262,FEMALE (OF ANIMAL),yes,Adjective,Animals,0.117414248021,0.903430079156,0.890501319261
3-15,the livestock,631,LIVESTOCK,yes,Noun,Animals,0.276483050847,0.815677966102,0.780720338983
3-16,the pasture,649,PASTURE,yes,Noun,Animals,0.358333333333,0.815416666667,0.8375
3-18,the herdsman,263,HERDSMAN,yes,Noun,Animals,0.205128205128,0.817948717949,0.666666666667
3-19,the stable or stall,851,STABLE,yes,Noun,Animals,0.252717391304,0.834782608696,0.858695652174
3-2,the cattle,1153,CATTLE,yes,Noun,Animals,0.319884726225,0.853025936599,0.835734870317
3-21,the bull,1008,BULL,yes,Noun,Animals,0.308917197452,0.850955414013,0.837579617834
3-22,the ox,1169,OX,yes,Noun,Animals,0.488095238095,0.869841269841,0.90873015873
3-23,the cow,1007,COW,yes,Noun,Animals,0.300230946882,0.841108545035,0.86143187067
3-24,the calf,1989,CALF,yes,Noun,Animals,0.209708737864,0.878834951456,0.761165048544
3-25,the sheep,1331,SHEEP,yes,Noun,Animals,0.425897824987,0.898533131007,0.962063732929
3-26,the ram,1344,RAM,yes,Noun,Animals,0.19133192389,0.855919661734,0.825581395349
3-28,the ewe,1345,EWE,yes,Noun,Animals,0.0915915915916,0.838138138138,0.72972972973
3-29,the lamb,820,LAMB,yes,Noun,Animals,0.204545454545,0.81320754717,0.742710120069
3-32,the boar,1348,BOAR (MALE PIG),yes,Noun,Animals,0.227678571429,0.847321428571,0.799107142857
3-34,the sow,1351,SOW (FEMALE PIG),yes,Noun,Animals,0.138157894737,0.865789473684,0.684210526316
3-35,the pig,1337,PIG,yes,Noun,Animals,0.303135888502,0.849477351916,0.900696864111
3-36,the goat,1502,GOAT,yes,Noun,Animals,0.367430795848,0.866522491349,0.96107266436
3-37,the he-goat,2475,MALE GOAT,yes,Noun,Animals,0.284682080925,0.854913294798,0.791907514451
3-38,the kid,1972,KID,yes,Noun,Animals,0.124365482234,0.834517766497,0.619289340102
3-41,the horse,615,HORSE,yes,Noun,Animals,0.573705179283,0.861752988048,0.988047808765
3-42,the stallion,936,STALLION,yes,Noun,Animals,0.313106796117,0.837378640777,0.73786407767
3-44,the mare,938,MARE,yes,Noun,Animals,0.266497461929,0.852791878173,0.741116751269
3-45,the foal or colt,1647,FOAL,yes,Noun,Animals,0.210526315789,0.863157894737,0.763157894737
3-46,the donkey,1862,DONKEY,yes,Noun,Animals,0.626582278481,0.827848101266,0.936708860759
3-47,the mule,890,MULE,yes,Noun,Animals,0.6875,0.8515625,0.8828125
3-5,the fowl,265,FOWL,yes,Noun,Animals,0.152103559871,0.820388349515,0.747572815534
3-52,the cock/rooster,1511,ROOSTER,yes,Noun,Animals,0.298901098901,0.843296703297,0.749450549451
3-54,the hen,1514,HEN,yes,Noun,Animals,0.128361858191,0.8902200489,0.750611246944
3-55,the chicken,1318,CHICKEN,yes,Noun,Animals,0.372122762148,0.888235294118,0.915601023018
3-56,the goose,1187,GOOSE,yes,Noun,Animals,0.472602739726,0.883561643836,0.945205479452
3-57,the duck,1360,DUCK,yes,Noun,Animals,0.461538461538,0.86043956044,0.928571428571
3-58,the nest,539,NEST,yes,Noun,Animals,0.125,0.878571428571,0.89880952381
3-581,the bird,937,BIRD,yes,Noun,Animals,0.158181818182,0.804727272727,0.961818181818
3-582,the seagull,950,SEAGULL,yes,Noun,Animals,0.21,0.76,0.91
3-583,the heron,758,HERON,yes,Noun,Animals,0.203947368421,0.797368421053,0.914473684211
3-584,the eagle,1905,EAGLE,yes,Noun,Animals,0.247126436782,0.847126436782,0.954022988506
3-585,the hawk,307,HAWK,yes,Noun,Animals,0.159793814433,0.815463917526,0.938144329897
3-586,the vulture,1185,VULTURE,yes,Noun,Animals,0.110294117647,0.814705882353,0.926470588235
3-591,the bat,1793,BAT,yes,Noun,Animals,0.222826086957,0.821739130435,0.902173913043
3-592,the parrot,882,PARROT,yes,Noun,Animals,0.5,0.818181818182,0.926136363636
3-593,the crow,913,CROW,yes,Noun,Animals,0.141025641026,0.833333333333,0.961538461538
3-594,the dove,1853,DOVE,yes,Noun,Animals,0.262820512821,0.864102564103,0.942307692308
3-596,the owl,735,OWL,yes,Noun,Animals,0.15350877193,0.808771929825,0.934210526316
3-61,the dog,2009,DOG,yes,Noun,Animals,0.161616161616,0.879797979798,0.959595959596
3-614,the rabbit,1136,RABBIT,yes,Noun,Animals,0.44262295082,0.896721311475,0.954918032787
3-62,the cat,1208,CAT,yes,Noun,Animals,0.344186046512,0.802790697674,0.944186046512
3-622,the opossum,309,OPOSSUM,yes,Noun,Animals,0.476744186047,0.779069767442,0.872093023256
3-63,the mouse or rat,2139,MUROID (MOUSE OR RAT),yes,Noun,Animals,0.177165354331,0.815748031496,0.929133858268
3-65,the fish,227,FISH,yes,Noun,Animals,0.145161290323,0.85376344086,0.983870967742
3-652,the fin,213,FIN,yes,Noun,Animals,0.0678391959799,0.743216080402,0.856783919598
3-653,the scale,266,SCALE,yes,Noun,Animals,0.208333333333,0.859722222222,0.895833333333
3-654,the gill,1916,GILL,yes,Noun,Animals,0.194915254237,0.81186440678,0.932203389831
3-655,the shell,598,SHELL,yes,Noun,Animals,0.209375,0.7925,0.925
3-661,the shark,1110,SHARK,yes,Noun,Animals,0.427083333333,0.7875,0.885416666667
3-663,the whale,957,WHALE,yes,Noun,Animals,0.43,0.848,0.87
3-664,the stingray,1910,STINGRAY,yes,Noun,Animals,0.238636363636,0.836363636364,0.909090909091
3-665,the freshwater eel,1013,FRESHWATER EEL,yes,Noun,Animals,0.171875,0.8,0.8515625
3-71,the wolf,522,WOLF,yes,Noun,Animals,0.270833333333,0.858333333333,0.881944444444
3-72,the lion,1386,LION,yes,Noun,Animals,0.656626506024,0.843373493976,0.933734939759
3-73,the bear,1820,BEAR,yes,Noun,Animals,0.354838709677,0.848387096774,0.983870967742
3-74,the fox,1312,FOX,yes,Noun,Animals,0.173611111111,0.836111111111,0.944444444444
3-75,the deer,1936,DEER,yes,Noun,Animals,0.146706586826,0.873053892216,0.952095808383
3-76,the monkey,1350,MONKEY,yes,Noun,Animals,0.333333333333,0.790740740741,0.953703703704
3-77,the elephant,1290,ELEPHANT,yes,Noun,Animals,0.641176470588,0.788235294118,0.982352941176
3-78,the camel,1871,CAMEL,yes,Noun,Animals,0.84375,0.83125,0.921875
3-81,the insect,620,INSECT,yes,Noun,Animals,0.443946188341,0.860538116592,0.878923766816
3-811,the head louse,310,HEAD LOUSE,yes,Noun,Animals,0.0502392344498,0.873684210526,0.942583732057
3-812,the nit,267,NIT,yes,Noun,Animals,0.0479452054795,0.834246575342,0.808219178082
3-813,the flea,232,FLEA,yes,Noun,Animals,0.0705882352941,0.84,0.9
3-814,the centipede,1974,CENTIPEDE,yes,Noun,Animals,0.141025641026,0.833333333333,0.833333333333
3-815,the scorpion,1538,SCORPION,yes,Noun,Animals,0.324324324324,0.818918918919,0.905405405405
3-816,the cockroach,1575,COCKROACH,yes,Noun,Animals,0.363095238095,0.797619047619,0.892857142857
3-817,the ant,587,ANT,yes,Noun,Animals,0.12,0.851,0.975
3-818,the spider,843,SPIDER,yes,Noun,Animals,0.252747252747,0.846153846154,0.923076923077
3-819,the spider web,1065,SPIDER WEB,yes,Noun,Animals,0.0833333333333,0.787179487179,0.602564102564
3-82,the bee,665,BEE,yes,Noun,Animals,0.139830508475,0.805084745763,0.875
3-821,the beeswax,1931,BEESWAX,yes,Noun,Animals,0.100746268657,0.864179104478,0.694029850746
3-822,the beehive,88,BEEHIVE,yes,Noun,Animals,0.133757961783,0.83949044586,0.713375796178
3-823,the wasp,1517,WASP,yes,Noun,Animals,0.15969581749,0.849429657795,0.923003802281
3-83,the fly,1504,FLY (INSECT),yes,Noun,Animals,0.0519230769231,0.866153846154,0.942307692308
3-831,the sandfly or midge or gnat,95,SANDFLY,yes,Noun,Animals,0.0833333333333,0.803846153846,0.884615384615
3-832,the mosquito,1509,MOSQUITO,yes,Noun,Animals,0.215909090909,0.817045454545,0.931818181818
3-84,the worm,1219,WORM,yes,Noun,Animals,0.124309392265,0.856906077348,0.912983425414
3-85,the snake,730,SNAKE,yes,Noun,Animals,0.154228855721,0.850746268657,0.950248756219
3-91,the firefly,206,FIREFLY,yes,Noun,Animals,0.0972222222222,0.786111111111,0.798611111111
3-92,the butterfly,1791,BUTTERFLY,yes,Noun,Animals,0.140449438202,0.824719101124,0.893258426966
3-93,the grasshopper,607,GRASSHOPPER,yes,Noun,Animals,0.105555555556,0.811111111111,0.888888888889
3-94,the snail,1543,SNAIL,yes,Noun,Animals,0.209044368601,0.846416382253,0.887372013652
3-95,the frog,503,FROG,yes,Noun,Animals,0.224598930481,0.851336898396,0.978609625668
3-96,the lizard,632,LIZARD,yes,Noun,Animals,0.232673267327,0.806930693069,0.980198019802
3-97,the crocodile or alligator,1857,CROCODILE,yes,Noun,Animals,0.533333333333,0.853333333333,0.95
3-98,the turtle,112,TURTLE,yes,Noun,Animals,0.244791666667,0.785416666667,0.947916666667
4-11,the body,1480,BODY,yes,Noun,The body,0.187835420394,0.848300536673,0.935599284436
4-12,the skin or hide,763,SKIN,yes,Noun,The body,0.110978520286,0.89785202864,0.923627684964
4-13,the flesh,2259,FLESH,yes,Noun,The body,0.14553314121,0.892219020173,1.0
4-14,the hair,2648,HAIR (HEAD),yes,Noun,The body,0.056421830119,0.879975379565,0.916906032007
4-142,the beard,678,BEARD,yes,Noun,The body,0.168539325843,0.826966292135,0.926966292135
4-144,the body hair,189,HAIR (BODY),yes,Noun,The body,0.123790552077,0.874501992032,0.867672168469
4-145,the pubic hair,36,PUBIC HAIR,yes,Noun,The body,0.173594709495,0.807982994804,0.801606046292
4-146,the dandruff,576,DANDRUFF,yes,Noun,The body,0.2625,0.7825,0.825
4-15,the blood,946,BLOOD,yes,Noun,The body,0.0957446808511,0.895744680851,1.0
4-151,the vein or artery,525,BLOOD VESSEL,yes,Noun,The body,0.262697022767,0.819789842382,0.788528896673
4-16,the bone,1394,BONE,yes,Noun,The body,0.0823529411765,0.88,0.970588235294
4-162,the rib,801,RIB,yes,Noun,The body,0.112359550562,0.859550561798,0.803370786517
4-17,the horn,1393,HORN (ANATOMY),yes,Noun,The body,0.159782608696,0.87652173913,0.986956521739
4-18,the tail,1220,TAIL,yes,Noun,The body,0.117021276596,0.871276595745,0.973404255319
4-19,the back,1291,BACK,yes,Noun,The body,0.0819209039548,0.857062146893,0.923728813559
4-191,the spine,805,SPINE,yes,Noun,The body,0.135057471264,0.794252873563,0.663793103448
4-2,the head,1256,HEAD,yes,Noun,The body,0.203531598513,0.853903345725,0.966542750929
4-201,the temples,1604,TEMPLES,yes,Noun,The body,0.18,0.813333333333,0.82
4-202,the skull,1605,SKULL,yes,Noun,The body,0.179347826087,0.770652173913,0.673913043478
4-203,the brain,1583,BRAIN,yes,Noun,The body,0.132432432432,0.823243243243,0.918918918919
4-204,the face,1560,FACE,yes,Noun,The body,0.268847795164,0.834637268848,0.9679943101
4-205,the forehead,123,FOREHEAD,yes,Noun,The body,0.0657370517928,0.83625498008,0.868525896414
4-207,the jaw,798,JAW,yes,Noun,The body,0.13125,0.835,0.86875
4-208,the cheek,1730,CHEEK,yes,Noun,The body,0.0714285714286,0.835714285714,0.922619047619
4-209,the chin,1510,CHIN,yes,Noun,The body,0.0602409638554,0.839759036145,0.89156626506
4-21,the eye,1248,EYE,yes,Noun,The body,0.096018735363,0.873536299766,0.918032786885
4-212,the eyebrow,1173,EYEBROW,yes,Noun,The body,0.146484375,0.801171875,0.8271484375
4-213,the eyelid,17,EYELID,yes,Noun,The body,0.0435684647303,0.745228215768,0.598547717842
4-214,the eyelash,1540,EYELASH,yes,Noun,The body,0.0739910313901,0.809417040359,0.69730941704
4-215,to blink,1655,BLINK,yes,Verb,The body,0.13829787234,0.808510638298,0.739361702128
4-22,the ear,1247,EAR,yes,Noun,The body,0.10393258427,0.858426966292,0.960674157303
4-221,the earlobe,18,EARLOBE,yes,Noun,The body,0.0869565217391,0.791304347826,0.594202898551
4-222,the earwax,32,EARWAX,yes,Noun,The body,0.0779220779221,0.794805194805,0.655844155844
